order_id,order_datetime,order_date,customer_id,channel,location,payment_method,status,subtotal_eur,discount_eur,delivery_fee_eur,total_revenue_eur,estimated_profit_eur
228,2025-01-12 13:40:00,2025-01-12,271,Delivery,Online,Card,Completed,7.5,0.0,2.5,10.0,7.6
229,2025-01-12 12:15:00,2025-01-12,39,Dine-in,Bar,Card,Completed,40.0,0.0,0.0,40.0,22.7
230,2025-01-12 17:10:00,2025-01-12,451,Dine-in,Main Hall,Card,Completed,45.0,2.25,0.0,42.75,26.15
231,2025-01-12 13:30:00,2025-01-12,458,Takeaway,Online,Cash,Completed,58.0,5.8,0.0,52.2,28.5
232,2025-01-12 14:40:00,2025-01-12,56,Delivery,Online,Card,Completed,54.5,2.72,0.0,51.78,32.38
233,2025-01-12 13:00:00,2025-01-12,260,Takeaway,Online,Card,Completed,21.5,0.0,0.0,21.5,13.4
234,2025-01-12 13:20:00,2025-01-12,121,Dine-in,Bar,Online,Completed,22.0,0.0,0.0,22.0,13.6
235,2025-01-13 18:50:00,2025-01-13,84,Dine-in,Terrace,Card,Completed,4.5,0.0,0.0,4.5,3.2
236,2025-01-13 20:35:00,2025-01-13,23,Dine-in,Bar,Online,Completed,16.5,0.0,0.0,16.5,8.7
237,2025-01-13 16:25:00,2025-01-13,352,Delivery,Online,Cash,Completed,22.5,0.0,0.0,22.5,14.8
238,2025-01-13 18:40:00,2025-01-13,35,Dine-in,Terrace,Card,Completed,25.5,0.0,0.0,25.5,16.8
239,2025-01-13 16:25:00,2025-01-13,160,Takeaway,Online,Online,Completed,5.0,0.0,0.0,5.0,3.3
240,2025-01-13 21:55:00,2025-01-13,485,Delivery,Online,Online,Completed,9.5,0.0,0.0,9.5,6.3
241,2025-01-13 13:30:00,2025-01-13,499,Dine-in,Main Hall,Card,Completed,12.0,0.0,0.0,12.0,7.5
242,2025-01-13 20:30:00,2025-01-13,11,Dine-in,Main Hall,Cash,Completed,11.5,0.0,0.0,11.5,8.0
243,2025-01-13 13:35:00,2025-01-13,137,Dine-in,Bar,Cash,Completed,41.5,2.08,0.0,39.42,23.52
244,2025-01-13 21:30:00,2025-01-13,93,Takeaway,Online,Online,Completed,27.0,0.0,0.0,27.0,17.8
245,2025-01-13 14:50:00,2025-01-13,103,Dine-in,Bar,Card,Completed,26.8,0.0,0.0,26.8,17.7
246,2025-01-13 21:35:00,2025-01-13,321,Takeaway,Online,Card,Completed,7.0,0.0,0.0,7.0,5.0
247,2025-01-13 21:10:00,2025-01-13,147,Delivery,Online,Card,Completed,44.8,4.48,0.0,40.32,18.72
248,2025-01-13 17:45:00,2025-01-13,22,Takeaway,Online,Card,Completed,44.0,4.4,0.0,39.6,22.2
249,2025-01-13 14:05:00,2025-01-13,323,Dine-in,Terrace,Online,Completed,15.0,0.0,0.0,15.0,9.6
250,2025-01-13 11:35:00,2025-01-13,414,Dine-in,Main Hall,Online,Completed,36.0,0.0,0.0,36.0,22.9
251,2025-01-13 19:30:00,2025-01-13,429,Dine-in,Bar,Online,Completed,33.0,0.0,0.0,33.0,21.7
252,2025-01-13 21:05:00,2025-01-13,401,Dine-in,Terrace,Card,Completed,23.5,0.0,0.0,23.5,14.4
253,2025-01-13 20:20:00,2025-01-13,170,Dine-in,Terrace,Online,Completed,27.0,0.0,0.0,27.0,17.7
254,2025-01-14 18:30:00,2025-01-14,81,Takeaway,Online,Card,Completed,10.5,0.0,0.0,10.5,7.0
255,2025-01-14 19:25:00,2025-01-14,166,Delivery,Online,Card,Completed,61.3,6.13,3.0,58.17,28.77
256,2025-01-14 20:40:00,2025-01-14,375,Dine-in,Terrace,Online,Completed,23.0,0.0,0.0,23.0,15.4
257,2025-01-14 21:50:00,2025-01-14,163,Delivery,Online,Online,Completed,49.0,4.9,3.0,47.1,26.5
258,2025-01-14 19:35:00,2025-01-14,38,Dine-in,Bar,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
259,2025-01-14 09:05:00,2025-01-14,369,Delivery,Online,Card,Completed,22.3,0.0,2.5,24.8,17.9
260,2025-01-14 13:50:00,2025-01-14,207,Takeaway,Online,Cash,Completed,64.6,3.23,0.0,61.37,37.77
261,2025-01-14 21:15:00,2025-01-14,408,Dine-in,Bar,Cash,Completed,41.1,4.11,0.0,36.99,22.49
262,2025-01-14 10:05:00,2025-01-14,203,Delivery,Online,Card,Completed,15.5,0.0,0.0,15.5,10.5
263,2025-01-14 20:55:00,2025-01-14,59,Takeaway,Online,Card,Completed,12.0,0.0,0.0,12.0,8.1
264,2025-01-14 21:35:00,2025-01-14,460,Dine-in,Main Hall,Card,Completed,42.0,2.1,0.0,39.9,18.9
265,2025-01-14 19:00:00,2025-01-14,207,Delivery,Online,Card,Completed,76.5,3.82,2.5,75.18,43.78
266,2025-01-14 09:00:00,2025-01-14,474,Dine-in,Terrace,Online,Completed,81.0,8.1,0.0,72.9,35.5
267,2025-01-14 14:30:00,2025-01-14,73,Delivery,Online,Online,Completed,36.4,0.0,3.0,39.4,27.3
268,2025-01-14 12:40:00,2025-01-14,350,Dine-in,Terrace,Card,Completed,32.0,0.0,0.0,32.0,21.6
269,2025-01-14 18:10:00,2025-01-14,293,Delivery,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
270,2025-01-14 12:05:00,2025-01-14,39,Dine-in,Bar,Online,Completed,34.0,0.0,0.0,34.0,21.1
271,2025-01-14 21:45:00,2025-01-14,166,Delivery,Online,Cash,Completed,23.0,0.0,2.5,25.5,17.5
272,2025-01-15 19:35:00,2025-01-15,424,Dine-in,Bar,Online,Completed,5.0,0.0,0.0,5.0,3.3
273,2025-01-15 12:35:00,2025-01-15,490,Delivery,Online,Online,Completed,14.5,0.0,0.0,14.5,9.2
274,2025-01-15 18:35:00,2025-01-15,399,Dine-in,Terrace,Card,Completed,49.5,4.95,0.0,44.55,21.15
275,2025-01-15 19:35:00,2025-01-15,219,Takeaway,Online,Card,Completed,40.5,2.02,0.0,38.48,24.38
276,2025-01-15 21:50:00,2025-01-15,196,Dine-in,Bar,Online,Completed,48.5,2.43,0.0,46.07,26.47
277,2025-01-15 12:35:00,2025-01-15,72,Dine-in,Terrace,Card,Completed,27.0,0.0,0.0,27.0,16.8
278,2025-01-15 22:20:00,2025-01-15,451,Dine-in,Bar,Card,Completed,58.5,5.85,0.0,52.65,31.75
279,2025-01-15 21:55:00,2025-01-15,315,Delivery,Online,Card,Completed,10.0,0.0,0.0,10.0,6.1
280,2025-01-15 13:20:00,2025-01-15,383,Dine-in,Main Hall,Card,Completed,22.0,0.0,0.0,22.0,14.9
281,2025-01-15 22:35:00,2025-01-15,58,Dine-in,Main Hall,Online,Completed,70.0,3.5,0.0,66.5,40.0
282,2025-01-15 13:45:00,2025-01-15,13,Delivery,Online,Online,Completed,26.1,0.0,0.0,26.1,16.0
283,2025-01-15 14:20:00,2025-01-15,53,Dine-in,Bar,Card,Completed,38.0,0.0,0.0,38.0,24.7
284,2025-01-16 13:50:00,2025-01-16,462,Delivery,Online,Online,Completed,57.0,2.85,0.0,54.15,34.55
285,2025-01-16 14:00:00,2025-01-16,390,Dine-in,Bar,Card,Completed,26.0,0.0,0.0,26.0,16.9
286,2025-01-16 20:55:00,2025-01-16,104,Delivery,Online,Online,Completed,27.5,0.0,0.0,27.5,17.7
287,2025-01-16 21:45:00,2025-01-16,164,Delivery,Online,Card,Completed,53.0,2.65,3.0,53.35,30.55
288,2025-01-16 19:20:00,2025-01-16,304,Delivery,Online,Card,Completed,16.5,0.0,0.0,16.5,10.9
289,2025-01-16 20:15:00,2025-01-16,76,Dine-in,Bar,Cash,Completed,22.0,0.0,0.0,22.0,14.2
290,2025-01-16 20:15:00,2025-01-16,282,Takeaway,Online,Online,Completed,11.0,0.0,0.0,11.0,6.8
291,2025-01-16 18:45:00,2025-01-16,113,Dine-in,Terrace,Card,Completed,47.5,2.38,0.0,45.12,28.12
292,2025-01-16 19:55:00,2025-01-16,89,Delivery,Online,Card,Completed,11.0,0.0,0.0,11.0,7.5
293,2025-01-16 20:50:00,2025-01-16,250,Dine-in,Main Hall,Cash,Completed,29.5,0.0,0.0,29.5,18.5
294,2025-01-16 18:50:00,2025-01-16,149,Delivery,Online,Online,Completed,34.0,0.0,0.0,34.0,22.2
295,2025-01-16 19:20:00,2025-01-16,378,Takeaway,Online,Card,Completed,16.5,0.0,0.0,16.5,8.7
296,2025-01-16 20:00:00,2025-01-16,59,Takeaway,Online,Card,Completed,4.0,0.0,0.0,4.0,2.9
297,2025-01-16 18:55:00,2025-01-16,90,Delivery,Online,Card,Completed,27.5,0.0,0.0,27.5,17.9
298,2025-01-16 11:20:00,2025-01-16,76,Takeaway,Online,Card,Completed,65.5,6.55,0.0,58.95,35.55
299,2025-01-16 14:30:00,2025-01-16,90,Dine-in,Main Hall,Card,Completed,30.0,0.0,0.0,30.0,17.1
300,2025-01-17 12:40:00,2025-01-17,241,Dine-in,Terrace,Cash,Completed,22.0,0.0,0.0,22.0,13.6
301,2025-01-17 18:20:00,2025-01-17,217,Takeaway,Online,Card,Completed,27.0,0.0,0.0,27.0,16.8
302,2025-01-17 20:20:00,2025-01-17,249,Delivery,Online,Cash,Completed,21.5,0.0,0.0,21.5,13.6
303,2025-01-17 21:35:00,2025-01-17,404,Takeaway,Online,Card,Completed,44.0,2.2,0.0,41.8,27.0
304,2025-01-17 21:20:00,2025-01-17,463,Dine-in,Bar,Card,Completed,5.5,0.0,0.0,5.5,3.6
305,2025-01-17 21:05:00,2025-01-17,284,Takeaway,Online,Online,Completed,9.0,0.0,0.0,9.0,5.9
306,2025-01-17 16:05:00,2025-01-17,201,Dine-in,Main Hall,Cash,Completed,9.0,0.0,0.0,9.0,6.4
307,2025-01-17 19:15:00,2025-01-17,313,Dine-in,Bar,Card,Completed,22.0,0.0,0.0,22.0,14.2
308,2025-01-17 19:30:00,2025-01-17,382,Dine-in,Bar,Card,Completed,58.5,2.92,0.0,55.58,28.78
309,2025-01-17 14:30:00,2025-01-17,457,Dine-in,Main Hall,Card,Completed,45.0,4.5,0.0,40.5,22.9
310,2025-01-17 13:05:00,2025-01-17,297,Dine-in,Terrace,Online,Completed,30.5,0.0,0.0,30.5,20.3
311,2025-01-17 14:55:00,2025-01-17,76,Takeaway,Online,Card,Completed,10.0,0.0,0.0,10.0,6.1
312,2025-01-17 19:45:00,2025-01-17,125,Dine-in,Terrace,Card,Completed,50.0,2.5,0.0,47.5,26.0
313,2025-01-17 20:25:00,2025-01-17,127,Dine-in,Main Hall,Card,Completed,55.5,2.78,0.0,52.72,31.92
314,2025-01-17 19:35:00,2025-01-17,382,Delivery,Online,Online,Completed,8.5,0.0,3.0,11.5,9.0
315,2025-01-17 09:40:00,2025-01-17,144,Dine-in,Terrace,Online,Completed,17.0,0.0,0.0,17.0,10.5
316,2025-01-17 21:15:00,2025-01-17,130,Dine-in,Bar,Card,Completed,27.0,0.0,0.0,27.0,17.4
317,2025-01-17 10:35:00,2025-01-17,43,Delivery,Online,Card,Completed,14.6,0.0,0.0,14.6,10.3
318,2025-01-17 21:20:00,2025-01-17,76,Dine-in,Bar,Card,Completed,50.0,5.0,0.0,45.0,23.6
319,2025-01-18 14:10:00,2025-01-18,106,Dine-in,Main Hall,Card,Completed,40.0,0.0,0.0,40.0,25.5
320,2025-01-18 21:20:00,2025-01-18,471,Delivery,Online,Cash,Completed,32.0,0.0,3.0,35.0,23.7
321,2025-01-18 22:05:00,2025-01-18,388,Dine-in,Main Hall,Online,Completed,19.5,0.0,0.0,19.5,12.8
322,2025-01-18 13:40:00,2025-01-18,106,Takeaway,Online,Online,Completed,10.5,0.0,0.0,10.5,6.7
323,2025-01-18 12:35:00,2025-01-18,339,Delivery,Online,Cash,Completed,23.0,0.0,0.0,23.0,14.4
324,2025-01-18 14:55:00,2025-01-18,423,Delivery,Online,Online,Completed,63.1,3.16,0.0,59.94,37.64
325,2025-01-18 19:40:00,2025-01-18,386,Takeaway,Online,Cash,Completed,12.0,0.0,0.0,12.0,8.7
326,2025-01-18 15:55:00,2025-01-18,493,Dine-in,Bar,Card,Completed,26.5,0.0,0.0,26.5,17.5
327,2025-01-18 12:30:00,2025-01-18,266,Takeaway,Online,Card,Completed,26.0,0.0,0.0,26.0,16.1
328,2025-01-18 19:35:00,2025-01-18,242,Dine-in,Bar,Card,Completed,16.0,0.0,0.0,16.0,10.7
329,2025-01-18 14:20:00,2025-01-18,352,Delivery,Online,Online,Completed,23.5,0.0,0.0,23.5,15.6
330,2025-01-18 09:25:00,2025-01-18,285,Delivery,Online,Card,Completed,8.5,0.0,0.0,8.5,5.6
331,2025-01-18 12:35:00,2025-01-18,146,Dine-in,Main Hall,Cash,Completed,63.0,6.3,0.0,56.7,30.1
332,2025-01-18 20:05:00,2025-01-18,164,Takeaway,Online,Cash,Completed,22.0,0.0,0.0,22.0,12.3
333,2025-01-18 21:25:00,2025-01-18,462,Dine-in,Bar,Card,Completed,63.5,6.35,0.0,57.15,26.65
334,2025-01-18 21:50:00,2025-01-18,44,Takeaway,Online,Online,Completed,30.0,0.0,0.0,30.0,16.4
335,2025-01-18 14:30:00,2025-01-18,273,Takeaway,Online,Online,Completed,18.0,0.0,0.0,18.0,11.8
336,2025-01-18 13:05:00,2025-01-18,133,Takeaway,Online,Card,Completed,41.5,2.08,0.0,39.42,23.42
337,2025-01-18 21:35:00,2025-01-18,96,Dine-in,Main Hall,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
338,2025-01-18 19:50:00,2025-01-18,58,Takeaway,Online,Card,Completed,25.5,0.0,0.0,25.5,16.4
339,2025-01-18 18:00:00,2025-01-18,475,Dine-in,Main Hall,Online,Completed,44.5,2.22,0.0,42.28,25.88
340,2025-01-18 20:15:00,2025-01-18,397,Dine-in,Main Hall,Card,Completed,22.1,0.0,0.0,22.1,13.1
341,2025-01-18 20:15:00,2025-01-18,298,Takeaway,Online,Card,Completed,26.5,0.0,0.0,26.5,14.8
342,2025-01-18 10:40:00,2025-01-18,268,Takeaway,Online,Card,Completed,23.0,0.0,0.0,23.0,13.8
343,2025-01-18 12:15:00,2025-01-18,427,Dine-in,Main Hall,Online,Completed,36.0,0.0,0.0,36.0,23.1
344,2025-01-18 14:10:00,2025-01-18,263,Takeaway,Online,Online,Completed,55.5,2.78,0.0,52.72,26.62
345,2025-01-18 20:45:00,2025-01-18,208,Dine-in,Main Hall,Card,Completed,24.0,0.0,0.0,24.0,15.8
346,2025-01-18 13:10:00,2025-01-18,438,Takeaway,Online,Card,Completed,23.0,0.0,0.0,23.0,14.7
347,2025-01-18 22:40:00,2025-01-18,353,Takeaway,Online,Card,Completed,37.0,0.0,0.0,37.0,23.9
348,2025-01-19 13:10:00,2025-01-19,47,Takeaway,Online,Card,Completed,28.5,0.0,0.0,28.5,18.1
349,2025-01-19 11:00:00,2025-01-19,138,Dine-in,Main Hall,Card,Completed,3.0,0.0,0.0,3.0,2.1
350,2025-01-19 08:15:00,2025-01-19,188,Dine-in,Bar,Card,Completed,21.5,0.0,0.0,21.5,13.8
351,2025-01-19 14:10:00,2025-01-19,8,Dine-in,Terrace,Card,Completed,51.5,5.15,0.0,46.35,22.45
352,2025-01-19 09:55:00,2025-01-19,421,Dine-in,Terrace,Online,Completed,51.5,2.58,0.0,48.92,30.32
353,2025-01-19 17:55:00,2025-01-19,257,Dine-in,Main Hall,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
354,2025-01-19 16:25:00,2025-01-19,254,Delivery,Online,Card,Completed,24.5,0.0,0.0,24.5,16.2
355,2025-01-19 17:05:00,2025-01-19,235,Dine-in,Terrace,Online,Completed,11.8,0.0,0.0,11.8,8.5
356,2025-01-19 17:45:00,2025-01-19,186,Dine-in,Main Hall,Card,Completed,39.5,0.0,0.0,39.5,25.3
357,2025-01-19 19:50:00,2025-01-19,185,Dine-in,Bar,Online,Completed,43.5,2.18,0.0,41.32,25.82
358,2025-01-19 13:50:00,2025-01-19,251,Takeaway,Online,Card,Completed,20.0,0.0,0.0,20.0,12.6
359,2025-01-19 21:00:00,2025-01-19,6,Dine-in,Terrace,Cash,Completed,41.0,4.1,0.0,36.9,22.4
360,2025-01-19 20:30:00,2025-01-19,333,Dine-in,Bar,Card,Completed,40.5,2.02,0.0,38.48,24.38
361,2025-01-19 11:55:00,2025-01-19,12,Delivery,Online,Cash,Completed,51.0,2.55,0.0,48.45,27.35
362,2025-01-19 21:05:00,2025-01-19,319,Takeaway,Online,Card,Completed,19.5,0.0,0.0,19.5,12.0
363,2025-01-19 21:25:00,2025-01-19,302,Delivery,Online,Online,Completed,58.0,2.9,0.0,55.1,32.6
364,2025-01-19 18:05:00,2025-01-19,495,Dine-in,Main Hall,Card,Completed,40.5,2.02,0.0,38.48,24.38
365,2025-01-19 13:50:00,2025-01-19,51,Delivery,Online,Card,Completed,2.5,0.0,2.5,5.0,4.3
366,2025-01-19 18:55:00,2025-01-19,187,Dine-in,Terrace,Online,Completed,10.0,0.0,0.0,10.0,6.6
367,2025-01-19 14:45:00,2025-01-19,127,Dine-in,Bar,Card,Completed,9.0,0.0,0.0,9.0,6.2
368,2025-01-19 13:40:00,2025-01-19,46,Dine-in,Bar,Card,Completed,21.8,0.0,0.0,21.8,14.2
369,2025-01-19 15:55:00,2025-01-19,407,Takeaway,Online,Card,Completed,19.0,0.0,0.0,19.0,12.2
370,2025-01-19 11:50:00,2025-01-19,428,Dine-in,Bar,Card,Completed,11.5,0.0,0.0,11.5,6.9
371,2025-01-19 21:40:00,2025-01-19,347,Dine-in,Bar,Online,Completed,17.3,0.0,0.0,17.3,11.7
372,2025-01-19 20:30:00,2025-01-19,92,Takeaway,Online,Online,Completed,15.5,0.0,0.0,15.5,9.8
373,2025-01-19 15:15:00,2025-01-19,429,Dine-in,Terrace,Card,Completed,2.8,0.0,0.0,2.8,2.2
374,2025-01-19 14:35:00,2025-01-19,146,Delivery,Online,Card,Completed,21.0,0.0,0.0,21.0,13.4
375,2025-01-19 14:55:00,2025-01-19,126,Takeaway,Online,Card,Completed,10.5,0.0,0.0,10.5,7.2
376,2025-01-19 11:30:00,2025-01-19,336,Dine-in,Terrace,Online,Completed,30.0,0.0,0.0,30.0,17.1
377,2025-01-19 19:25:00,2025-01-19,491,Dine-in,Main Hall,Online,Completed,11.5,0.0,0.0,11.5,7.9
378,2025-01-19 19:35:00,2025-01-19,109,Delivery,Online,Cash,Completed,10.5,0.0,2.5,13.0,9.2
379,2025-01-19 10:05:00,2025-01-19,79,Takeaway,Online,Card,Completed,58.5,5.85,0.0,52.65,28.65
380,2025-01-19 10:05:00,2025-01-19,164,Takeaway,Online,Online,Completed,13.0,0.0,0.0,13.0,8.2
381,2025-01-19 19:25:00,2025-01-19,103,Delivery,Online,Card,Completed,43.0,2.15,0.0,40.85,22.75
382,2025-01-19 20:40:00,2025-01-19,82,Dine-in,Main Hall,Online,Completed,33.0,0.0,0.0,33.0,21.6
383,2025-01-19 18:40:00,2025-01-19,492,Delivery,Online,Card,Completed,25.5,0.0,0.0,25.5,15.9
384,2025-01-19 18:50:00,2025-01-19,232,Delivery,Online,Card,Completed,35.5,0.0,2.5,38.0,24.7
385,2025-01-19 11:25:00,2025-01-19,408,Dine-in,Bar,Card,Completed,26.0,0.0,0.0,26.0,13.8
386,2025-01-19 21:30:00,2025-01-19,482,Dine-in,Bar,Card,Completed,5.0,0.0,0.0,5.0,3.6
387,2025-01-19 09:20:00,2025-01-19,184,Dine-in,Bar,Cash,Completed,39.5,0.0,0.0,39.5,25.6
388,2025-01-19 13:05:00,2025-01-19,387,Dine-in,Bar,Card,Completed,36.0,0.0,0.0,36.0,23.2
389,2025-01-19 17:10:00,2025-01-19,178,Dine-in,Bar,Online,Completed,41.5,4.15,0.0,37.35,22.55
390,2025-01-19 16:05:00,2025-01-19,99,Delivery,Online,Cash,Completed,16.5,0.0,3.5,20.0,14.7
391,2025-01-19 14:40:00,2025-01-19,292,Dine-in,Terrace,Card,Completed,54.5,2.72,0.0,51.78,28.28
392,2025-01-19 11:20:00,2025-01-19,1,Dine-in,Bar,Card,Completed,21.5,0.0,0.0,21.5,14.3
393,2025-01-19 12:30:00,2025-01-19,14,Delivery,Online,Card,Completed,42.0,2.1,0.0,39.9,18.9
394,2025-01-19 20:45:00,2025-01-19,22,Dine-in,Bar,Cash,Completed,19.0,0.0,0.0,19.0,12.8
395,2025-01-19 19:40:00,2025-01-19,350,Takeaway,Online,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
396,2025-01-19 09:50:00,2025-01-19,426,Dine-in,Bar,Online,Completed,38.5,0.0,0.0,38.5,25.2
397,2025-01-19 13:10:00,2025-01-19,132,Takeaway,Online,Online,Completed,21.0,0.0,0.0,21.0,13.2
398,2025-01-20 13:20:00,2025-01-20,472,Dine-in,Terrace,Online,Completed,51.5,2.58,0.0,48.92,28.82
399,2025-01-20 14:10:00,2025-01-20,314,Dine-in,Main Hall,Online,Completed,26.5,0.0,0.0,26.5,17.4
400,2025-01-20 18:30:00,2025-01-20,305,Delivery,Online,Card,Completed,50.0,2.5,3.0,50.5,28.9
401,2025-01-20 10:55:00,2025-01-20,65,Delivery,Online,Online,Completed,15.5,0.0,0.0,15.5,10.5
402,2025-01-20 18:00:00,2025-01-20,212,Delivery,Online,Online,Completed,20.5,0.0,0.0,20.5,13.6
403,2025-01-20 10:40:00,2025-01-20,278,Delivery,Online,Card,Completed,33.5,0.0,3.0,36.5,24.7
404,2025-01-20 12:30:00,2025-01-20,321,Delivery,Online,Online,Completed,28.0,0.0,3.0,31.0,21.9
405,2025-01-20 16:10:00,2025-01-20,181,Dine-in,Terrace,Cash,Completed,33.0,0.0,0.0,33.0,18.0
406,2025-01-20 13:25:00,2025-01-20,10,Dine-in,Bar,Card,Completed,27.0,0.0,0.0,27.0,17.6
407,2025-01-20 18:00:00,2025-01-20,279,Delivery,Online,Online,Completed,28.5,0.0,0.0,28.5,18.1
408,2025-01-20 12:45:00,2025-01-20,130,Delivery,Online,Card,Completed,87.5,4.38,3.0,86.12,51.32
409,2025-01-20 09:05:00,2025-01-20,1,Takeaway,Online,Cash,Completed,46.3,2.32,0.0,43.98,27.38
410,2025-01-20 13:50:00,2025-01-20,41,Takeaway,Online,Card,Completed,38.0,0.0,0.0,38.0,21.7
411,2025-01-21 15:45:00,2025-01-21,481,Delivery,Online,Card,Completed,16.3,0.0,0.0,16.3,10.6
412,2025-01-21 15:20:00,2025-01-21,216,Delivery,Online,Card,Completed,27.0,0.0,2.5,29.5,19.4
413,2025-01-21 12:40:00,2025-01-21,402,Delivery,Online,Card,Completed,22.5,0.0,3.0,25.5,17.2
414,2025-01-21 11:30:00,2025-01-21,132,Delivery,Online,Card,Completed,18.5,0.0,3.0,21.5,15.2
415,2025-01-21 11:50:00,2025-01-21,26,Dine-in,Bar,Online,Completed,67.3,3.36,0.0,63.94,40.94
416,2025-01-21 18:40:00,2025-01-21,355,Delivery,Online,Cash,Completed,96.0,4.8,0.0,91.2,44.7
417,2025-01-21 19:00:00,2025-01-21,442,Takeaway,Online,Card,Completed,17.0,0.0,0.0,17.0,11.3
418,2025-01-21 12:45:00,2025-01-21,26,Dine-in,Main Hall,Online,Completed,12.0,0.0,0.0,12.0,7.5
419,2025-01-21 08:20:00,2025-01-21,398,Delivery,Online,Online,Completed,72.0,3.6,0.0,68.4,39.0
420,2025-01-21 21:10:00,2025-01-21,380,Delivery,Online,Online,Completed,79.0,3.95,0.0,75.05,41.15
421,2025-01-21 20:20:00,2025-01-21,222,Dine-in,Terrace,Online,Completed,24.5,0.0,0.0,24.5,16.2
422,2025-01-21 11:35:00,2025-01-21,11,Dine-in,Bar,Card,Completed,23.8,0.0,0.0,23.8,15.1
423,2025-01-21 15:10:00,2025-01-21,149,Delivery,Online,Card,Completed,80.0,8.0,3.0,75.0,39.7
424,2025-01-21 14:55:00,2025-01-21,359,Takeaway,Online,Card,Completed,16.5,0.0,0.0,16.5,10.6
425,2025-01-21 13:40:00,2025-01-21,330,Takeaway,Online,Card,Completed,26.0,0.0,0.0,26.0,16.8
426,2025-01-21 20:25:00,2025-01-21,212,Dine-in,Main Hall,Cash,Completed,26.5,0.0,0.0,26.5,14.1
427,2025-01-22 14:55:00,2025-01-22,343,Takeaway,Online,Cash,Completed,18.0,0.0,0.0,18.0,12.6
428,2025-01-22 09:00:00,2025-01-22,242,Dine-in,Terrace,Online,Completed,19.1,0.0,0.0,19.1,12.8
429,2025-01-22 21:25:00,2025-01-22,220,Dine-in,Bar,Card,Completed,44.0,4.4,0.0,39.6,19.9
430,2025-01-22 15:30:00,2025-01-22,279,Dine-in,Bar,Online,Completed,29.8,0.0,0.0,29.8,20.0
431,2025-01-22 18:20:00,2025-01-22,246,Takeaway,Online,Cash,Completed,35.9,0.0,0.0,35.9,23.6
432,2025-01-22 11:00:00,2025-01-22,161,Takeaway,Online,Online,Completed,8.0,0.0,0.0,8.0,5.5
433,2025-01-22 21:10:00,2025-01-22,310,Dine-in,Bar,Card,Completed,23.5,0.0,0.0,23.5,15.5
434,2025-01-22 16:55:00,2025-01-22,13,Dine-in,Terrace,Cash,Completed,24.0,0.0,0.0,24.0,16.5
435,2025-01-22 10:05:00,2025-01-22,127,Takeaway,Online,Online,Completed,33.5,0.0,0.0,33.5,21.5
436,2025-01-22 13:45:00,2025-01-22,333,Dine-in,Terrace,Card,Completed,46.5,2.33,0.0,44.17,27.67
437,2025-01-22 17:30:00,2025-01-22,221,Takeaway,Online,Card,Completed,26.5,0.0,0.0,26.5,17.4
438,2025-01-22 21:55:00,2025-01-22,255,Dine-in,Terrace,Online,Completed,4.5,0.0,0.0,4.5,3.2
439,2025-01-22 12:10:00,2025-01-22,496,Dine-in,Main Hall,Online,Completed,7.5,0.0,0.0,7.5,5.2
440,2025-01-23 17:05:00,2025-01-23,368,Delivery,Online,Online,Completed,12.3,0.0,3.5,15.8,12.0
441,2025-01-23 18:15:00,2025-01-23,171,Delivery,Online,Online,Completed,2.5,0.0,0.0,2.5,1.8
442,2025-01-23 21:25:00,2025-01-23,351,Takeaway,Online,Cash,Completed,61.0,3.05,0.0,57.95,36.15
443,2025-01-23 14:50:00,2025-01-23,349,Takeaway,Online,Card,Completed,24.5,0.0,0.0,24.5,15.8
444,2025-01-23 20:15:00,2025-01-23,347,Delivery,Online,Online,Completed,23.0,0.0,0.0,23.0,14.8
445,2025-01-23 11:20:00,2025-01-23,232,Takeaway,Online,Online,Completed,14.5,0.0,0.0,14.5,9.5
446,2025-01-23 12:45:00,2025-01-23,380,Dine-in,Main Hall,Online,Completed,27.5,0.0,0.0,27.5,17.9
447,2025-01-23 20:50:00,2025-01-23,242,Takeaway,Online,Card,Completed,30.0,0.0,0.0,30.0,20.0
448,2025-01-23 10:50:00,2025-01-23,463,Takeaway,Online,Card,Completed,64.0,3.2,0.0,60.8,30.2
449,2025-01-23 17:45:00,2025-01-23,428,Dine-in,Bar,Card,Completed,49.5,4.95,0.0,44.55,23.65
450,2025-01-23 15:45:00,2025-01-23,193,Delivery,Online,Card,Completed,12.8,0.0,0.0,12.8,8.8
451,2025-01-23 19:45:00,2025-01-23,445,Delivery,Online,Online,Completed,15.0,0.0,0.0,15.0,10.0
452,2025-01-23 14:50:00,2025-01-23,292,Takeaway,Online,Online,Completed,35.8,0.0,0.0,35.8,24.0
453,2025-01-23 13:35:00,2025-01-23,120,Takeaway,Online,Card,Completed,51.0,2.55,0.0,48.45,29.05
454,2025-01-24 10:35:00,2025-01-24,371,Dine-in,Bar,Card,Completed,36.0,0.0,0.0,36.0,24.1
455,2025-01-24 13:20:00,2025-01-24,258,Dine-in,Bar,Card,Completed,28.1,0.0,0.0,28.1,19.3
456,2025-01-24 09:40:00,2025-01-24,388,Delivery,Online,Card,Completed,24.5,0.0,0.0,24.5,15.4
