order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price_eur,unit_cost_eur,line_revenue_eur,line_cost_eur,line_profit_eur
346,129,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
347,129,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
348,129,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
349,129,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
350,129,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
351,130,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
352,130,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
353,130,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
354,130,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
355,130,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
356,131,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
357,131,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
358,132,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
359,132,12,Garlic Bread,Sides,3,4.5,1.3,13.5,3.9,9.6
360,133,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
361,133,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
362,134,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
363,135,13,Grilled Salmon,Main,2,16.5,7.8,33.0,15.6,17.4
364,135,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
365,135,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
366,135,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
367,136,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
368,136,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
369,136,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
370,136,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
371,137,9,Chicken Burger,Burger,1,10.0,3.9,0.0,3.9,0.0
372,137,19,Coke,Drinks,1,2.5,0.7,0.0,0.7,0.0
373,137,15,Chicken Wrap,Main,1,9.5,3.6,0.0,3.6,0.0
374,138,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
375,138,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
376,139,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
377,139,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
378,139,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
379,139,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
380,140,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
381,140,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
382,141,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
383,141,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
384,141,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
385,142,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
386,142,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
387,142,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
388,142,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
389,143,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
390,144,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
391,144,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
392,145,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
393,145,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
394,145,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
395,145,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
396,146,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
397,146,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
398,147,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
399,147,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
400,148,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
401,148,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
402,148,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
403,149,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
404,149,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
405,149,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
406,150,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
407,150,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
408,150,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
409,151,6,Lasagna,Pasta,2,13.5,5.1,27.0,10.2,16.8
410,151,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
411,151,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
412,151,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
413,152,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
414,152,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
415,153,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
416,153,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
417,153,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
418,154,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
419,154,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
420,154,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
421,155,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
422,156,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
423,157,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
424,158,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
425,159,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
426,159,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
427,160,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
428,160,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
429,160,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
430,160,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
431,160,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
432,161,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
433,162,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
434,162,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
435,162,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
436,163,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
437,163,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
438,163,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
439,163,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
440,164,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
441,164,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
442,164,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
443,164,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
444,165,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
445,165,11,Fries,Sides,2,4.0,1.1,8.0,2.2,5.8
446,165,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
447,165,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
448,166,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
449,166,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
450,167,5,Penne Alfredo,Pasta,3,11.0,4.2,33.0,12.6,20.4
451,167,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
452,168,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
453,168,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
454,168,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
455,169,17,Chocolate Cake,Dessert,1,5.0,1.7,0.0,1.7,0.0
456,169,8,Greek Salad,Salad,1,9.0,3.1,0.0,3.1,0.0
457,169,7,Caesar Salad,Salad,1,8.5,2.9,0.0,2.9,0.0
458,170,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
459,170,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
460,170,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
461,170,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
462,171,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
463,171,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
464,171,2,Pepperoni Pizza,Pizza,2,11.5,4.0,23.0,8.0,15.0
465,172,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
466,173,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
467,173,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
468,173,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
469,173,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
470,173,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
471,174,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
472,174,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
473,175,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
474,175,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
475,176,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
476,177,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
477,177,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
478,177,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
479,178,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
480,178,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
481,178,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
482,178,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
483,179,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
484,179,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
485,179,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
486,180,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
487,180,19,Coke,Drinks,3,2.5,0.7,7.5,2.1,5.4
488,181,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
489,181,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
490,182,2,Pepperoni Pizza,Pizza,2,11.5,4.0,23.0,8.0,15.0
491,182,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
492,182,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
493,182,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
494,183,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
495,183,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
496,184,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
497,184,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
498,184,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
499,185,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
500,185,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
501,185,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
502,186,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
503,186,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
504,186,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
505,186,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
506,187,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
507,188,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
508,189,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
509,189,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
510,189,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
511,189,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
512,190,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
513,190,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
514,190,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
515,190,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
516,190,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
517,191,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
518,192,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
519,192,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
520,192,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
521,192,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
522,193,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
523,193,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
524,194,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
525,194,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
526,195,12,Garlic Bread,Sides,1,4.5,1.3,0.0,1.3,0.0
527,195,6,Lasagna,Pasta,2,13.5,5.1,0.0,10.2,0.0
528,195,9,Chicken Burger,Burger,3,10.0,3.9,0.0,11.7,0.0
529,196,6,Lasagna,Pasta,3,13.5,5.1,40.5,15.3,25.2
530,196,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
531,196,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
532,197,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
533,197,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
534,198,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
535,199,2,Pepperoni Pizza,Pizza,2,11.5,4.0,23.0,8.0,15.0
536,199,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
537,200,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
538,201,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
539,201,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
540,201,20,Lemonade,Drinks,2,3.0,0.9,6.0,1.8,4.2
541,201,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
542,202,1,Margherita Pizza,Pizza,2,9.5,3.2,19.0,6.4,12.6
543,202,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
544,203,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
545,204,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
546,204,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
547,204,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
548,205,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
549,205,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
550,205,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
551,205,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
552,206,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
553,206,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
554,206,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
555,207,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
556,207,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
557,207,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
558,208,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
559,208,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
560,208,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
561,208,21,Coffee,Drinks,2,2.8,0.6,5.6,1.2,4.4
562,208,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
563,209,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
564,209,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
565,209,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
566,210,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
567,210,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
568,210,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
569,211,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
570,211,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
571,211,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
572,212,9,Chicken Burger,Burger,1,10.0,3.9,10.0,3.9,6.1
573,212,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
574,213,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
575,213,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
576,213,9,Chicken Burger,Burger,3,10.0,3.9,30.0,11.7,18.3
577,213,9,Chicken Burger,Burger,2,10.0,3.9,20.0,7.8,12.2
578,214,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
579,214,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
580,215,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
581,215,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
582,215,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
583,215,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
584,216,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
585,216,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
586,216,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
587,216,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
588,217,3,Veggie Pizza,Pizza,2,10.5,3.8,21.0,7.6,13.4
589,217,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
590,218,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
591,219,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
592,219,22,Beer,Drinks,1,4.5,1.4,4.5,1.4,3.1
593,219,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
594,219,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
595,220,19,Coke,Drinks,2,2.5,0.7,5.0,1.4,3.6
596,221,10,Beef Burger,Burger,3,11.5,4.6,34.5,13.8,20.7
597,221,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
598,221,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
599,221,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
600,221,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
601,222,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
602,222,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
603,223,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
604,223,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
605,224,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
606,224,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
607,224,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
608,225,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
609,225,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
610,226,4,Spaghetti Bolognese,Pasta,2,12.0,4.5,24.0,9.0,15.0
611,227,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
612,227,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
613,227,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
614,227,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
615,228,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
616,228,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
617,229,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
618,229,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
619,229,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
620,230,16,Tiramisu,Dessert,2,5.5,1.9,11.0,3.8,7.2
621,230,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
622,230,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
623,231,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
624,231,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
625,231,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
626,231,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
627,231,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
628,232,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
629,232,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
630,232,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
631,232,18,Cheesecake,Dessert,2,5.5,1.8,11.0,3.6,7.4
632,233,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
633,233,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
634,234,5,Penne Alfredo,Pasta,2,11.0,4.2,22.0,8.4,13.6
635,235,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
636,236,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
637,237,7,Caesar Salad,Salad,2,8.5,2.9,17.0,5.8,11.2
638,237,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
639,238,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
640,238,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
641,238,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
642,238,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
643,239,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
644,240,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
645,241,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
646,242,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
647,242,22,Beer,Drinks,2,4.5,1.4,9.0,2.8,6.2
648,243,10,Beef Burger,Burger,2,11.5,4.6,23.0,9.2,13.8
649,243,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
650,243,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
651,244,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
652,244,17,Chocolate Cake,Dessert,2,5.0,1.7,10.0,3.4,6.6
653,244,7,Caesar Salad,Salad,1,8.5,2.9,8.5,2.9,5.6
654,245,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
655,245,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
656,245,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
657,245,11,Fries,Sides,1,4.0,1.1,4.0,1.1,2.9
658,246,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
659,246,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
660,247,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
661,247,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
662,248,15,Chicken Wrap,Main,1,9.5,3.6,9.5,3.6,5.9
663,248,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
664,248,17,Chocolate Cake,Dessert,3,5.0,1.7,15.0,5.1,9.9
665,248,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
666,249,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
667,249,20,Lemonade,Drinks,1,3.0,0.9,3.0,0.9,2.1
668,250,2,Pepperoni Pizza,Pizza,1,11.5,4.0,11.5,4.0,7.5
669,250,15,Chicken Wrap,Main,2,9.5,3.6,19.0,7.2,11.8
670,250,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
671,251,3,Veggie Pizza,Pizza,1,10.5,3.8,10.5,3.8,6.7
672,251,5,Penne Alfredo,Pasta,1,11.0,4.2,11.0,4.2,6.8
673,251,19,Coke,Drinks,1,2.5,0.7,2.5,0.7,1.8
674,251,12,Garlic Bread,Sides,2,4.5,1.3,9.0,2.6,6.4
675,252,4,Spaghetti Bolognese,Pasta,1,12.0,4.5,12.0,4.5,7.5
676,252,10,Beef Burger,Burger,1,11.5,4.6,11.5,4.6,6.9
677,253,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
678,253,8,Greek Salad,Salad,2,9.0,3.1,18.0,6.2,11.8
679,254,18,Cheesecake,Dessert,1,5.5,1.8,5.5,1.8,3.7
680,254,17,Chocolate Cake,Dessert,1,5.0,1.7,5.0,1.7,3.3
681,255,21,Coffee,Drinks,1,2.8,0.6,2.8,0.6,2.2
682,255,14,Steak Plate,Main,2,21.0,10.5,42.0,21.0,21.0
683,255,13,Grilled Salmon,Main,1,16.5,7.8,16.5,7.8,8.7
684,256,12,Garlic Bread,Sides,1,4.5,1.3,4.5,1.3,3.2
685,256,1,Margherita Pizza,Pizza,1,9.5,3.2,9.5,3.2,6.3
686,256,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
687,257,16,Tiramisu,Dessert,1,5.5,1.9,5.5,1.9,3.6
688,257,6,Lasagna,Pasta,1,13.5,5.1,13.5,5.1,8.4
689,257,14,Steak Plate,Main,1,21.0,10.5,21.0,10.5,10.5
690,257,8,Greek Salad,Salad,1,9.0,3.1,9.0,3.1,5.9
691,258,10,Beef Burger,Burger,3,11.5,4.6,0.0,13.8,0.0
692,258,3,Veggie Pizza,Pizza,1,10.5,3.8,0.0,3.8,0.0
